,gender,income,total_completed,total_viewed,total_received,total_spent,avg_spent,completed_bogo,completed_discount,age_range,num_transactions_range,bogos_received_range,discounts_received_range,percent_viewed_range,percent_completed_range,discount_percent_completed_range,bogo_percent_completed_range
12209,0,0.6777777777777778,5,6,6,0.16977611940298507,0.05321507760532151,2,0,4,1,2,0,9,8,0,1
12210,1,0.33333333333333337,5,5,6,0.10634328358208955,0.0376940133037694,3,2,6,1,3,3,8,8,2,3
12211,1,0.06666666666666671,1,2,5,0.008706467661691544,0.004434589800443461,2,2,2,6,0,0,4,2,5,6
12212,1,0.3888888888888889,0,1,1,0.013681592039800995,0.006651884700665186,0,0,1,6,0,0,9,0,0,6
12213,1,0.04444444444444451,3,4,5,0.034203980099502485,0.006651884700665186,3,1,7,2,3,3,8,6,2,4
12214,1,0.8666666666666667,4,3,5,0.17412935323383083,0.06208425720620842,1,2,5,1,0,1,6,8,2,5
12215,1,0.21111111111111114,0,3,4,0.008084577114427859,0.006651884700665186,1,1,6,0,0,0,7,0,3,5
12216,0,0.4666666666666667,2,3,4,0.02487562189054726,0.006651884700665186,2,1,1,1,3,0,7,5,5,4
12217,1,0.9,4,5,5,0.18594527363184077,0.05986696230598669,2,0,5,1,1,0,9,8,0,1
12218,0,0.5222222222222223,2,4,4,0.13059701492537312,0.04656319290465632,1,1,4,1,3,0,9,5,3,2
12219,1,0.32222222222222224,2,5,5,0.013681592039800995,0.024390243902439025,2,2,4,0,3,3,9,4,4,4
12220,0,0.12222222222222229,5,3,5,0.046019900497512436,0.01995565410199556,2,1,1,6,1,0,6,9,5,1
12221,1,0.4777777777777778,2,3,3,0.03980099502487562,0.04656319290465632,0,2,4,0,0,3,9,6,2,1
12222,0,0.5444444444444445,4,2,5,0.04228855721393035,0.0376940133037694,2,2,4,0,3,0,4,8,5,2
12223,1,0.7555555555555555,6,6,6,0.2506218905472637,0.057649667405764965,2,2,4,2,3,3,9,9,2,2
12224,1,0.41111111111111115,1,3,5,0.009950248756218902,0.03547671840354767,2,1,3,0,0,0,6,2,5,5
12225,1,0.32222222222222224,4,2,4,0.027363184079601987,0.004434589800443461,1,3,2,2,0,3,5,9,4,3
12226,1,0.5888888888888889,3,6,6,0.11504975124378108,0.050997782705099776,2,0,3,6,3,0,9,5,0,2
12227,1,0.3111111111111111,3,3,4,0.041666666666666664,0.028824833702882482,2,2,4,6,0,3,7,7,3,5
12228,1,0.10000000000000003,2,4,5,0.05970149253731343,0.022172949002217293,2,0,5,6,3,0,8,4,0,3
12229,0,0.9222222222222223,2,5,5,0.08519900497512438,0.05986696230598669,1,1,4,6,3,0,9,4,5,1
12230,0,0.5111111111111111,6,5,6,0.13059701492537312,0.04212860310421286,2,2,5,1,3,3,8,9,2,2
12231,1,0.6,2,5,5,0.13743781094527363,0.048780487804878044,0,2,6,1,0,3,9,4,2,2
12232,0,0.21111111111111114,0,4,6,0.019278606965174125,0.004434589800443461,1,1,1,1,0,0,6,0,9,5
12233,0,0.3111111111111111,1,0,4,0.02052238805970149,0.013303769401330379,1,1,4,6,0,0,0,2,5,5
12234,1,0.03333333333333338,1,5,6,0.011194029850746266,0.006651884700665186,2,1,1,6,3,0,8,1,5,3
12235,0,0.2666666666666667,3,4,5,0.14241293532338306,0.028824833702882482,2,2,4,2,3,3,8,6,4,4
12236,0,0.6222222222222222,2,3,4,0.38495024875621886,0.45676274944567624,3,1,7,0,3,0,7,5,5,4
12237,1,0.9,3,3,3,0.08022388059701492,0.07095343680709534,1,0,4,0,3,0,9,9,0,1
12238,1,0.43333333333333335,0,3,4,0.10261194029850745,0.022172949002217293,0,1,6,2,0,0,7,0,9,1
12239,1,0.9555555555555555,3,2,5,0.14116915422885573,0.06208425720620842,2,0,5,6,3,0,4,6,0,2
12240,0,0.022222222222222254,2,3,5,0.05161691542288557,0.015521064301552106,1,2,3,1,0,0,6,4,5,3
12241,1,0.23333333333333336,1,5,5,0.006218905472636815,0.022172949002217293,2,2,5,0,0,3,9,2,2,5
12242,1,0.30000000000000004,1,6,6,0.008084577114427859,0.028824833702882482,2,1,3,0,3,0,9,1,2,2
12243,1,0.5333333333333333,2,2,4,0.06654228855721393,0.0376940133037694,2,0,7,6,3,0,5,5,0,3
12244,1,0.41111111111111115,4,4,5,0.38184079601990045,0.1352549889135255,2,2,4,1,3,3,8,8,4,3
12245,1,0.6777777777777778,4,5,5,0.22885572139303484,0.057649667405764965,2,1,3,1,3,0,9,8,3,2
12246,1,0.022222222222222254,0,3,5,0.008084577114427859,0.0022172949002217286,2,2,0,6,0,0,6,0,5,6
12247,1,0.2444444444444445,0,4,6,0.009950248756218902,0.004434589800443461,3,1,2,6,3,0,6,0,9,3
12248,0,0.22222222222222227,2,6,6,0.26803482587064675,0.3170731707317073,2,2,4,0,0,1,9,3,2,5
12249,1,0.2777777777777778,1,5,5,0.029228855721393034,0.03325942350332594,1,2,2,0,0,3,9,2,2,5
12250,1,0.2555555555555556,4,6,6,0.07338308457711443,0.03104212860310421,3,2,3,6,1,0,9,6,5,2
12251,1,0.5444444444444445,4,6,6,0.15049751243781095,0.048780487804878044,2,2,4,1,3,3,9,6,3,3
12252,1,0.6111111111111112,1,1,2,0.01243781094527363,0.044345898004434586,1,1,6,0,0,0,5,5,5,5
12253,1,0.022222222222222254,0,5,6,0.006218905472636815,0.004434589800443461,3,0,3,0,3,0,8,0,0,6
12254,1,0.011111111111111183,0,1,3,0.018034825870646767,0.004434589800443461,1,0,2,1,0,0,3,0,0,5
12255,1,0.22222222222222227,5,5,5,0.10323383084577115,0.026607538802660754,2,2,4,1,3,3,9,9,3,2
12256,0,0.022222222222222254,2,3,5,0.08395522388059701,0.01995565410199556,1,2,5,2,0,0,6,4,5,3
12257,0,0.7555555555555555,3,5,5,0.17537313432835822,0.06208425720620842,0,3,5,1,0,3,9,6,3,3
12258,0,0.6666666666666667,3,2,3,0.08582089552238806,0.05986696230598669,0,2,5,6,0,3,6,9,2,3
12259,0,0.5777777777777777,0,1,3,0.059079601990049746,0.050997782705099776,1,1,6,0,0,0,3,0,9,5
12260,1,0.7666666666666666,3,4,4,0.07649253731343283,0.05321507760532151,1,2,4,6,0,3,9,7,3,3
12261,1,0.0,2,2,3,0.008084577114427859,0.013303769401330379,1,1,1,0,3,0,6,6,9,1
12262,1,0.7,3,4,4,0.21952736318407962,0.05543237250554324,2,1,7,1,3,0,9,7,3,3
12263,1,0.5555555555555556,6,3,6,0.14738805970149255,0.050997782705099776,2,1,5,1,3,3,5,9,1,2
12264,0,0.4666666666666667,2,1,2,0.08333333333333333,0.048780487804878044,2,0,4,6,3,0,5,9,0,4
12265,0,0.6555555555555556,4,3,5,0.13246268656716417,0.050997782705099776,1,3,6,6,0,3,6,8,3,3
12266,0,0.9333333333333333,3,3,6,0.07276119402985075,0.050997782705099776,2,0,6,6,1,0,5,5,0,2
12267,1,0.1777777777777778,2,4,5,0.016791044776119403,0.008869179600886914,0,3,5,6,0,3,8,4,3,2
12268,0,0.30000000000000004,3,4,5,0.053482587064676616,0.03104212860310421,1,3,6,6,0,3,8,6,4,3
12269,1,0.3888888888888889,5,6,6,0.07027363184079602,0.03547671840354767,2,2,5,6,3,3,9,8,2,2
12270,1,0.3888888888888889,3,3,4,0.09079601990049752,0.03104212860310421,2,1,1,1,3,0,7,7,5,3
12271,1,0.3888888888888889,4,4,4,0.060945273631840796,0.03547671840354767,2,2,4,6,3,3,9,9,3,3
12272,1,0.41111111111111115,2,4,4,0.1181592039800995,0.04656319290465632,1,1,4,6,0,0,9,5,3,3
12273,1,0.5666666666666667,4,5,5,0.07773631840796019,0.05543237250554324,1,2,7,6,0,3,9,8,2,3
12274,1,0.5333333333333333,4,4,5,0.1082089552238806,0.04212860310421286,2,1,5,6,3,0,8,8,5,2
12275,0,0.5777777777777777,2,3,4,0.046019900497512436,0.05321507760532151,0,2,5,0,0,3,7,5,2,2
12276,0,0.5444444444444445,3,2,5,0.07960199004975124,0.07095343680709534,0,2,6,0,0,3,4,6,2,2
12277,0,0.7777777777777778,5,2,5,0.16293532338308458,0.057649667405764965,3,2,4,1,3,0,4,9,5,3
12278,0,0.11111111111111116,4,3,4,0.07027363184079602,0.01995565410199556,3,1,3,1,3,0,7,9,5,3
12279,1,0.3444444444444445,4,4,4,0.2101990049751244,0.03104212860310421,1,1,2,3,0,3,9,9,1,3
12280,1,0.2888888888888889,1,3,4,0.031716417910447756,0.0376940133037694,1,1,3,0,0,0,7,2,3,5
12281,1,0.011111111111111183,0,3,5,0.0006218905472636788,0.0,2,0,3,0,3,0,6,0,0,2
12282,1,0.1444444444444445,1,4,4,0.018034825870646767,0.008869179600886914,3,0,4,6,3,0,9,2,0,3
12283,0,0.11111111111111116,0,4,5,0.009950248756218902,0.004434589800443461,2,2,4,6,3,0,8,0,6,3
12284,0,0.5333333333333333,2,2,3,0.05099502487562189,0.03547671840354767,2,1,3,6,3,0,6,6,5,4
12285,1,0.1777777777777778,2,2,3,0.025497512437810944,0.006651884700665186,0,2,2,1,0,3,6,6,2,4
12286,1,0.4777777777777778,2,3,3,0.1044776119402985,0.04656319290465632,2,0,6,6,3,0,9,6,0,3
12287,1,0.30000000000000004,2,1,3,0.05534825870646766,0.03104212860310421,2,0,1,6,3,0,3,6,0,3
12288,0,0.2555555555555556,5,5,5,0.13246268656716417,0.03547671840354767,2,1,6,1,3,3,9,9,1,2
12289,1,0.23333333333333336,0,3,6,0.005597014925373137,0.0022172949002217286,1,3,4,6,0,3,5,0,5,3
12290,1,0.6333333333333333,4,4,4,0.08955223880597014,0.044345898004434586,2,2,4,6,3,3,9,9,3,3
12291,1,0.3111111111111111,1,3,4,0.02425373134328358,0.004434589800443461,1,2,2,2,0,0,7,2,5,5
12292,1,0.022222222222222254,0,4,4,0.008084577114427859,0.004434589800443461,2,1,5,6,0,0,9,0,5,5
12293,0,0.5111111111111111,1,2,5,0.06902985074626866,0.05986696230598669,1,1,6,0,0,0,4,2,9,3
12294,0,0.48888888888888893,5,5,5,0.13308457711442784,0.04656319290465632,2,1,4,1,3,3,9,9,1,2
12295,1,0.1444444444444445,2,1,4,0.09701492537313433,0.024390243902439025,0,2,0,1,0,3,2,5,4,2
12296,1,0.12222222222222229,2,5,5,0.04788557213930348,0.01995565410199556,3,1,1,6,3,0,9,4,3,3
12297,1,0.41111111111111115,1,2,2,0.07587064676616916,0.03325942350332594,1,0,4,6,0,0,9,5,0,3
12298,1,0.32222222222222224,0,2,4,0.006840796019900494,0.006651884700665186,1,2,6,0,0,0,5,0,5,5
12299,1,0.4222222222222223,4,4,4,0.11504975124378108,0.03991130820399113,1,2,5,1,0,3,9,9,2,3
12300,1,0.6888888888888889,4,3,5,0.12935323383084577,0.044345898004434586,2,1,6,1,3,0,6,8,3,2
12301,1,0.2444444444444445,3,3,4,0.0472636815920398,0.026607538802660754,0,3,3,6,0,1,7,7,3,2
12302,1,0.2444444444444445,4,3,4,0.06778606965174129,0.03325942350332594,1,2,4,6,0,3,7,9,2,3
12303,1,0.30000000000000004,3,3,3,0.12686567164179102,0.03325942350332594,1,2,2,1,0,3,9,9,3,3
12304,1,0.12222222222222229,4,3,5,0.06840796019900497,0.022172949002217293,1,2,2,1,0,3,6,8,2,3
12305,1,0.2666666666666667,1,5,5,0.02487562189054726,0.028824833702882482,3,0,3,0,3,0,9,2,0,3
12306,1,0.33333333333333337,1,3,6,0.018034825870646767,0.008869179600886914,1,3,5,6,0,3,5,1,3,5
12307,1,0.2555555555555556,0,2,4,0.01741293532338308,0.008869179600886914,1,1,1,6,0,0,5,0,9,2
12308,0,0.9333333333333333,3,2,4,0.11504975124378108,0.06651884700665188,1,1,4,6,0,0,5,7,3,2
12309,0,0.4555555555555556,4,5,6,0.10945273631840796,0.048780487804878044,2,1,7,6,3,0,8,6,3,2
12310,0,0.7222222222222222,3,3,3,0.05161691542288557,0.05986696230598669,1,1,7,0,0,3,9,9,1,3
12311,0,0.011111111111111183,1,3,3,0.013681592039800995,0.006651884700665186,1,1,1,6,0,0,9,3,3,2
12312,0,0.5333333333333333,3,1,4,0.08146766169154229,0.04656319290465632,1,1,5,6,0,3,2,7,2,5
12313,0,0.2666666666666667,0,2,5,0.01305970149253731,0.006651884700665186,0,2,1,6,0,3,4,0,4,5
12314,0,0.3666666666666667,1,2,2,0.04788557213930348,0.03325942350332594,0,1,3,6,0,0,9,5,3,5
12315,0,0.3444444444444445,2,4,4,0.05970149253731343,0.03547671840354767,1,0,6,6,3,0,9,5,0,1
12316,1,0.4222222222222223,1,1,2,0.023631840796019897,0.008869179600886914,0,2,4,6,0,0,5,5,5,1
12317,0,0.2444444444444445,4,2,4,0.08582089552238806,0.028824833702882482,1,1,4,1,3,0,5,9,2,1
12318,1,0.2555555555555556,0,4,5,0.004353233830845772,0.0022172949002217286,2,1,4,0,0,0,8,0,2,6
12319,1,0.07777777777777783,1,5,6,0.013681592039800995,0.004434589800443461,2,2,2,6,3,0,8,1,5,2
12320,0,0.5111111111111111,1,2,4,0.006840796019900494,0.024390243902439025,2,0,4,0,3,0,5,2,0,2
12321,0,0.7444444444444445,5,4,5,0.7176616915422885,0.212860310421286,2,1,4,1,1,0,8,9,3,1
12322,1,0.48888888888888893,3,3,3,0.12624378109452736,0.05543237250554324,1,1,5,6,3,0,9,9,3,1
12323,0,0.4777777777777778,2,2,5,0.016791044776119403,0.028824833702882482,2,0,3,0,3,0,4,4,0,3
12324,0,0.7777777777777778,3,5,5,0.06343283582089553,0.05543237250554324,2,1,6,0,3,0,9,6,3,3
12325,1,0.9555555555555555,4,3,4,0.1623134328358209,0.050997782705099776,1,3,6,1,0,3,7,9,3,3
12326,0,0.48888888888888893,4,4,4,0.14116915422885573,0.044345898004434586,1,3,3,1,0,3,9,9,3,3
12327,0,0.03333333333333338,2,2,5,0.011815920398009952,0.004434589800443461,1,2,4,6,0,0,4,4,5,3
12328,1,0.5888888888888889,2,3,3,0.05223880597014925,0.04656319290465632,2,1,5,0,3,0,9,6,3,4
12329,1,0.6222222222222222,4,5,5,0.06778606965174129,0.04656319290465632,0,3,5,6,0,1,9,8,2,4
12330,1,0.1666666666666667,2,3,3,0.027363184079601987,0.008869179600886914,2,1,6,1,3,0,9,6,3,4
12331,1,0.6888888888888889,3,5,5,0.15422885572139303,0.044345898004434586,1,1,3,1,0,3,9,6,1,3
12332,0,0.6555555555555556,4,6,6,0.14054726368159204,0.048780487804878044,2,0,7,1,1,0,9,6,0,1
12333,1,0.2888888888888889,4,5,5,0.08519900497512438,0.0376940133037694,2,2,6,6,3,3,9,8,3,3
12334,1,0.4444444444444445,4,6,6,0.15982587064676618,0.04212860310421286,2,0,4,1,1,0,9,6,0,1
12335,1,0.4777777777777778,1,1,2,0.034203980099502485,0.006651884700665186,0,1,4,2,0,0,5,5,3,1
12336,1,0.3666666666666667,3,3,4,0.03544776119402985,0.008869179600886914,3,1,4,1,3,0,7,7,3,4
12337,0,0.7777777777777778,5,3,6,0.14676616915422885,0.07317073170731707,3,2,4,6,3,3,5,8,4,4
12338,0,0.32222222222222224,2,2,3,0.07649253731343283,0.03325942350332594,2,0,5,6,3,0,6,6,0,4
12339,0,0.2777777777777778,1,4,4,0.02860696517412935,0.024390243902439025,1,1,4,0,0,0,9,2,3,5
12340,1,0.5444444444444445,4,3,4,0.07151741293532338,0.050997782705099776,1,3,3,6,0,3,7,9,3,3
12341,0,0.05555555555555558,2,3,5,0.01741293532338308,0.004434589800443461,3,1,6,1,3,0,6,4,9,3
12342,1,0.2666666666666667,0,4,6,0.016169154228855717,0.006651884700665186,2,3,1,6,0,0,6,0,7,5
12343,1,0.2666666666666667,3,4,4,0.09079601990049752,0.026607538802660754,2,0,4,1,1,0,9,7,0,1
12344,1,0.3888888888888889,2,2,5,0.008706467661691544,0.004434589800443461,0,1,2,6,0,3,4,4,1,1
12345,0,0.4777777777777778,0,2,2,0.013681592039800995,0.004434589800443461,1,0,6,6,0,0,9,0,0,5
12346,0,0.3666666666666667,1,4,4,0.03731343283582089,0.044345898004434586,1,1,4,0,0,0,9,2,3,5
12347,0,0.9666666666666667,5,2,5,0.11878109452736318,0.05986696230598669,1,3,3,6,0,1,4,9,3,5
12348,0,0.8111111111111111,3,3,5,0.12189054726368159,0.07095343680709534,2,1,5,6,3,0,6,6,3,3
12349,0,0.5777777777777777,4,5,5,0.13370646766169153,0.050997782705099776,3,1,5,6,3,0,9,8,3,3
12350,1,0.32222222222222224,3,4,6,0.13495024875621892,0.03104212860310421,1,2,1,2,0,3,6,5,3,3
12351,1,0.6888888888888889,3,5,6,0.07338308457711443,0.050997782705099776,1,2,5,6,3,3,8,5,4,2
12352,1,0.8111111111111111,1,3,4,0.05845771144278607,0.0687361419068736,3,1,4,0,3,0,7,2,5,5
12353,1,0.12222222222222229,1,1,3,0.010572139303482588,0.004434589800443461,1,2,1,6,0,0,3,3,5,8
12354,1,0.3666666666666667,2,3,4,0.014303482587064674,0.008869179600886914,1,1,3,6,0,3,7,5,2,5
12355,1,0.5222222222222223,3,5,6,0.0845771144278607,0.04212860310421286,1,2,5,6,0,3,8,5,2,3
12356,1,0.1777777777777778,1,2,3,0.021144278606965175,0.004434589800443461,1,2,3,2,0,0,6,3,5,5
12357,1,0.5555555555555556,0,3,3,0.07213930348258707,0.04212860310421286,1,0,5,6,0,0,9,0,0,5
12358,1,0.2666666666666667,3,6,6,0.07711442786069651,0.026607538802660754,2,1,4,1,3,3,9,5,1,4
12359,0,0.2666666666666667,4,5,6,0.11318407960199005,0.03991130820399113,1,2,3,1,0,3,8,6,2,3
12360,1,0.48888888888888893,1,2,2,0.03544776119402985,0.008869179600886914,2,0,1,1,3,0,9,5,0,4
12361,1,0.4222222222222223,3,3,5,0.09328358208955223,0.03325942350332594,1,2,6,1,0,3,6,6,2,3
12362,0,0.9,4,4,5,0.4950248756218905,0.21951219512195122,2,2,5,6,0,3,8,8,2,5
12363,0,0.4,2,2,2,0.10883084577114427,0.03325942350332594,2,0,2,1,3,0,9,9,0,3
12364,2,0.5333333333333333,3,5,5,0.03233830845771144,0.0376940133037694,2,2,7,0,3,3,9,6,4,2
12365,1,0.30000000000000004,0,4,4,0.006840796019900494,0.004434589800443461,2,1,1,6,0,0,9,0,5,5
12366,0,0.3666666666666667,2,4,4,0.025497512437810944,0.044345898004434586,2,1,5,0,3,0,9,5,3,4
12367,1,0.06666666666666671,1,4,6,0.009328358208955223,0.006651884700665186,1,3,5,6,0,3,6,1,3,3
12368,1,0.30000000000000004,1,3,3,0.01741293532338308,0.006651884700665186,2,0,1,6,3,0,9,3,0,4
12369,0,0.5666666666666667,1,2,2,0.13992537313432835,0.05543237250554324,0,1,4,6,0,0,9,5,3,4
12370,0,0.6222222222222222,2,3,3,0.048507462686567165,0.057649667405764965,1,2,4,0,0,3,9,6,4,3
12371,1,0.22222222222222227,3,3,5,0.10074626865671642,0.022172949002217293,2,1,2,2,3,0,6,6,3,4
12372,0,0.6,1,2,2,0.06840796019900497,0.05986696230598669,0,1,5,0,0,0,9,5,3,4
12373,1,0.32222222222222224,1,3,3,0.07462686567164178,0.03325942350332594,0,1,3,6,0,0,9,3,3,4
12374,0,0.1444444444444445,0,1,4,0.009328358208955223,0.006651884700665186,2,1,7,0,0,0,2,0,9,6
12375,0,0.2888888888888889,1,4,4,0.03296019900497513,0.0376940133037694,1,1,3,0,0,0,9,2,3,5
12376,0,0.35555555555555557,0,4,4,0.002487562189054722,0.008869179600886914,2,0,3,0,0,0,9,0,0,5
12377,1,0.1444444444444445,1,2,4,0.022388059701492533,0.006651884700665186,1,2,5,1,0,0,5,2,6,5
12378,0,0.35555555555555557,2,2,6,0.018034825870646767,0.006651884700665186,1,3,4,6,0,3,3,3,3,8
12379,0,0.5555555555555556,4,5,5,0.03731343283582089,0.03325942350332594,2,2,4,0,3,3,9,8,2,4
12380,1,0.48888888888888893,0,1,4,0.011815920398009952,0.006651884700665186,0,3,2,6,0,0,2,0,7,4
12381,1,0.4,4,5,5,0.04539800995024876,0.03991130820399113,2,1,3,0,3,0,9,8,3,2
12382,1,0.23333333333333336,4,4,4,0.05223880597014925,0.006651884700665186,1,2,4,3,3,3,9,9,3,1
12383,1,0.7222222222222222,1,2,3,0.10883084577114427,0.05543237250554324,1,0,4,6,0,0,6,3,0,3
12384,1,0.9888888888888889,3,4,4,0.06529850746268656,0.057649667405764965,2,1,6,0,3,3,9,7,1,4
12385,0,0.4,0,2,2,0.05037313432835821,0.03547671840354767,1,0,3,6,0,0,9,0,0,5
12386,0,0.011111111111111183,3,4,4,0.08519900497512438,0.017738359201773836,2,2,1,2,3,3,9,7,3,4
12387,1,0.41111111111111115,2,3,3,0.07898009950248756,0.03991130820399113,0,1,3,6,0,3,9,6,1,4
12388,1,0.4666666666666667,5,5,5,0.06778606965174129,0.03325942350332594,1,1,4,6,3,3,9,9,1,1
12389,1,0.2777777777777778,1,2,3,0.02425373134328358,0.028824833702882482,2,1,5,0,3,0,6,3,9,4
12390,0,0.32222222222222224,2,2,2,0.07587064676616916,0.0376940133037694,1,1,2,6,0,0,9,9,3,3
12391,0,0.6222222222222222,1,1,1,0.10199004975124377,0.050997782705099776,0,1,4,6,0,0,9,9,3,3
12392,0,0.4777777777777778,0,1,2,0.021144278606965175,0.0376940133037694,1,1,5,0,0,0,5,0,9,5
12393,1,0.5111111111111111,3,4,6,0.030472636815920398,0.03547671840354767,0,3,4,0,0,1,6,5,2,5
12394,0,0.0,2,4,4,0.0640547263681592,0.013303769401330379,1,1,2,2,0,0,9,5,3,3
12395,0,0.7666666666666666,5,5,5,0.26492537313432835,0.06208425720620842,3,2,4,2,3,3,9,9,3,3
12396,0,0.18888888888888894,2,3,3,0.031716417910447756,0.004434589800443461,3,0,4,2,3,0,9,6,0,3
12397,1,0.7222222222222222,0,4,4,0.0640547263681592,0.05543237250554324,3,0,5,0,3,0,9,0,0,5
12398,0,0.9333333333333333,3,2,6,0.17288557213930347,0.05543237250554324,1,3,6,1,0,3,3,5,3,8
12399,1,0.6555555555555556,2,4,4,0.14241293532338306,0.06208425720620842,1,1,4,6,0,0,9,5,3,3
12400,1,0.3666666666666667,5,6,6,0.08395522388059701,0.03547671840354767,1,2,5,6,3,3,9,8,2,1
12401,0,0.6111111111111112,5,4,6,0.2027363184079602,0.050997782705099776,2,2,5,1,3,3,6,8,4,2
12402,0,0.7666666666666666,2,2,4,0.08955223880597014,0.05321507760532151,2,0,4,6,3,0,5,5,0,3
12403,1,0.4555555555555556,3,4,5,0.17164179104477612,0.03325942350332594,1,1,5,2,0,3,8,6,1,3
12404,0,0.1666666666666667,2,1,4,0.03233830845771144,0.006651884700665186,0,3,2,2,0,3,2,5,4,3
12405,0,0.6111111111111112,3,2,5,0.05783582089552239,0.050997782705099776,3,1,7,0,3,0,4,6,5,4
12406,1,0.12222222222222229,0,4,5,0.019278606965174125,0.004434589800443461,1,1,7,1,3,0,8,0,9,1
12407,1,0.43333333333333335,1,3,3,0.11318407960199005,0.01995565410199556,1,1,2,2,0,0,9,3,3,5
12408,1,0.3444444444444445,2,4,5,0.023009950248756218,0.03991130820399113,1,2,6,0,0,3,8,4,4,2
12409,0,0.7555555555555555,4,4,5,0.19589552238805968,0.06208425720620842,1,2,5,1,0,3,8,8,2,3
12410,0,0.1555555555555556,4,4,5,0.03296019900497513,0.022172949002217293,2,2,2,6,3,3,8,8,4,2
12411,0,0.18888888888888894,4,4,6,0.016791044776119403,0.004434589800443461,1,3,2,1,0,1,6,6,2,8
12412,0,0.7222222222222222,1,3,3,0.0472636815920398,0.08425720620842571,2,0,3,0,3,0,9,3,0,4
12413,1,0.3444444444444445,4,5,5,0.10074626865671642,0.028824833702882482,0,4,4,1,0,1,9,8,2,4
12414,1,0.1777777777777778,1,2,4,0.016791044776119403,0.006651884700665186,2,1,3,6,0,0,5,2,9,5
12415,1,0.3888888888888889,0,3,3,0.011194029850746266,0.006651884700665186,1,1,4,6,0,0,9,0,5,2
12416,0,0.5333333333333333,2,4,4,0.05534825870646766,0.048780487804878044,2,1,5,0,3,3,9,5,2,4
12417,0,0.7333333333333334,5,5,5,0.14863184079601988,0.057649667405764965,2,2,5,6,3,3,9,9,2,3
12418,1,0.23333333333333336,0,4,6,0.027363184079601987,0.004434589800443461,0,1,5,2,0,0,6,0,9,3
12419,1,0.3777777777777778,1,5,5,0.009950248756218902,0.017738359201773836,2,1,2,0,3,0,9,2,5,2
12420,1,0.32222222222222224,3,6,6,0.030472636815920398,0.026607538802660754,2,2,4,0,3,3,9,5,2,4
12421,1,0.5777777777777777,2,4,4,0.06778606965174129,0.03991130820399113,2,1,7,6,3,0,9,5,3,4
12422,0,0.4222222222222223,3,4,4,0.125,0.03547671840354767,1,2,3,1,0,3,9,7,3,3
12423,0,0.9111111111111111,2,4,5,0.19154228855721395,0.06651884700665188,1,1,4,1,0,0,8,4,3,3
12424,1,0.3666666666666667,3,5,5,0.0572139303482587,0.006651884700665186,3,1,3,4,3,0,9,6,3,3
12425,0,0.18888888888888894,1,1,4,0.08022388059701492,0.022172949002217293,1,1,1,1,0,0,2,2,9,3
12426,1,0.7111111111111111,5,5,5,0.2014925373134328,0.05321507760532151,1,2,7,1,3,3,9,9,2,1
12427,0,0.11111111111111116,0,2,6,0.008084577114427859,0.0022172949002217286,3,2,1,6,3,0,3,0,6,6
12428,1,0.7666666666666666,5,4,6,0.17101990049751242,0.05986696230598669,2,3,5,1,3,3,6,8,3,3
12429,1,0.3777777777777778,1,4,4,0.01305970149253731,0.004434589800443461,0,1,3,6,0,0,9,2,3,3
12430,1,0.18888888888888894,3,4,4,0.04415422885572139,0.006651884700665186,1,2,5,3,0,3,9,7,2,5
12431,1,0.22222222222222227,1,2,4,0.046019900497512436,0.026607538802660754,1,1,3,6,0,0,5,2,9,3
12432,2,0.30000000000000004,0,4,4,0.0018656716417910432,0.0022172949002217286,1,0,7,0,0,0,9,0,0,2
12433,1,0.3444444444444445,0,2,2,0.041666666666666664,0.028824833702882482,0,0,5,6,0,0,9,0,0,2
12434,1,0.5666666666666667,3,4,4,0.12935323383084577,0.050997782705099776,1,2,4,6,0,3,9,7,3,3
12435,2,0.5111111111111111,5,6,6,0.15671641791044777,0.03991130820399113,2,1,4,1,3,3,9,8,1,2
12436,1,0.06666666666666671,1,1,1,0.01243781094527363,0.004434589800443461,0,1,7,6,0,0,9,9,3,2
12437,1,0.022222222222222254,0,2,5,0.0012437810945273645,0.0022172949002217286,2,1,2,0,0,0,4,0,5,6
12438,1,0.0888888888888889,0,1,4,0.008084577114427859,0.004434589800443461,1,2,5,6,0,0,2,0,9,5
12439,0,0.03333333333333338,2,3,4,0.010572139303482588,0.004434589800443461,2,2,5,6,0,3,7,5,4,5
12440,1,0.23333333333333336,4,4,5,0.023631840796019897,0.026607538802660754,2,2,4,0,3,3,8,8,3,3
12441,0,0.18888888888888894,2,2,3,0.06281094527363183,0.024390243902439025,1,1,2,6,0,0,6,6,3,3
12442,1,0.48888888888888893,2,5,5,0.07898009950248756,0.03991130820399113,1,1,4,6,0,0,9,4,3,3
12443,1,0.5222222222222223,4,4,4,0.1548507462686567,0.04212860310421286,2,1,4,1,3,0,9,9,3,2
12444,0,0.6777777777777778,1,3,3,0.04975124378109452,0.057649667405764965,2,0,4,0,3,0,9,3,0,4
12445,0,0.48888888888888893,1,1,2,0.021144278606965175,0.006651884700665186,1,1,2,1,0,0,5,5,5,5
12446,1,0.3777777777777778,5,5,6,0.1616915422885572,0.03104212860310421,3,2,2,2,3,3,8,8,4,3
12447,1,0.2888888888888889,1,2,2,0.005597014925373137,0.006651884700665186,1,1,5,0,0,0,9,5,3,5
12448,0,0.6444444444444445,4,2,5,0.12997512437810943,0.050997782705099776,1,2,5,6,3,3,4,8,4,2
